"height","block_counts","coalesce"
"3365669","5","0"
"3365670","6","0"
"3365671","5","0"
"3365672","5","0"
"3365673","5","0"
"3365674","8","0"
"3365675","5","0"
"3365676","3","0"
"3365677","6","0"
"3365678","8","0"
"3365679","3","0"
"3365680","5","0"
"3365681","3","0"
"3365682","6","1"
"3365683","4","0"
"3365684","4","0"
"3365685","3","0"
"3365686","5","0"
"3365687","5","0"
"3365688","7","0"
"3365689","3","0"
"3365690","4","0"
"3365691","4","0"
"3365692","5","0"
"3365693","3","0"
"3365694","7","0"
"3365695","2","0"
"3365696","4","0"
"3365697","5","1"
"3365698","8","0"
"3365699","8","0"
"3365700","6","0"
"3365701","3","0"
"3365702","3","0"
"3365703","7","0"
"3365704","5","0"
"3365705","6","0"
"3365706","5","0"
"3365707","5","0"
"3365708","3","0"
"3365709","5","0"
"3365710","5","0"
"3365711","4","0"
"3365712","2","0"
"3365713","5","0"
"3365714","3","1"
"3365715","6","0"
"3365716","7","0"
"3365717","10","0"
"3365718","5","0"
"3365719","2","0"
"3365720","3","0"
"3365721","7","0"
"3365722","2","0"
"3365723","2","5"
"3365724","3","0"
"3365725","4","0"
"3365726","2","0"
"3365727","3","0"
"3365728","8","0"
"3365729","4","0"
"3365730","7","0"
"3365731","6","0"
"3365732","7","0"
"3365733","6","0"
"3365734","4","0"
"3365735","3","0"
"3365736","4","0"
"3365737","3","0"
"3365738","2","0"
"3365739","2","0"
"3365740","8","0"
"3365741","5","0"
"3365742","2","0"
"3365743","3","0"
"3365744","2","0"
"3365745","4","0"
"3365746","4","0"
"3365747","4","0"
"3365748","4","0"
"3365749","3","0"
"3365750","8","0"
"3365751","3","0"
"3365752","3","0"
"3365753","3","0"
"3365754","5","0"
"3365755","3","0"
"3365756","4","0"
"3365757","6","0"
"3365758","4","0"
"3365759","1","0"
"3365760","5","0"
"3365761","5","0"
"3365762","4","0"
"3365763","3","0"
"3365764","7","0"
"3365765","4","0"
"3365766","4","0"
"3365767","5","0"
"3365768","5","0"
"3365769","13","0"
"3365770","6","0"
"3365771","5","0"
"3365772","3","0"
"3365773","5","0"
"3365774","8","0"
"3365775","4","0"
"3365776","6","0"
"3365777","5","0"
"3365778","5","2"
"3365779","2","2"
"3365780","3","0"
"3365781","4","0"
"3365782","3","1"
"3365783","9","0"
"3365784","3","0"
"3365785","5","0"
"3365786","4","0"
"3365787","5","0"
"3365788","4","0"
"3365789","3","0"
"3365790","6","0"
"3365791","4","0"
"3365792","4","0"
"3365793","2","0"
"3365794","9","0"
"3365795","6","0"
"3365796","7","0"
"3365797","4","0"
"3365798","1","0"
"3365799","8","0"
"3365800","4","0"
"3365801","4","0"
"3365802","5","0"
"3365803","6","0"
"3365804","5","0"
"3365805","4","0"
"3365806","6","0"
"3365808","4","0"
"3365809","5","0"
"3365810","2","3"
"3365811","7","0"
"3365812","3","1"
"3365813","6","0"
"3365814","3","0"
"3365815","3","0"
"3365816","4","0"
"3365817","2","0"
"3365818","5","0"
"3365819","1","0"
"3365820","4","0"
"3365821","6","0"
"3365822","4","0"
"3365823","5","1"
"3365824","8","0"
"3365825","2","0"
"3365826","4","0"
"3365827","4","0"
"3365828","3","0"
"3365829","5","0"
"3365830","6","0"
"3365831","5","0"
"3365832","6","0"
"3365833","4","0"
"3365834","4","0"
"3365835","7","0"
"3365836","9","0"
"3365837","7","0"
"3365838","3","0"
"3365839","7","0"
"3365840","7","0"
"3365841","2","0"
"3365842","4","0"
"3365843","2","0"
"3365844","3","0"
"3365845","5","0"
"3365846","6","0"
"3365847","3","0"
"3365848","8","0"
"3365849","7","0"
"3365850","8","0"
"3365851","3","0"
"3365852","3","0"
"3365853","6","0"
"3365854","1","0"
"3365855","3","0"
"3365856","2","0"
"3365857","3","0"
"3365858","5","0"
"3365859","3","0"
"3365860","4","0"
"3365861","5","0"
"3365862","5","0"
"3365863","5","0"
"3365864","6","0"
"3365865","5","0"
"3365866","9","0"
"3365867","9","0"
"3365868","4","0"
"3365869","7","0"
"3365870","6","0"
"3365871","4","0"
"3365872","5","0"
"3365873","6","0"
"3365874","4","0"
"3365875","2","0"
"3365876","3","0"
"3365877","4","0"
"3365878","1","0"
"3365879","5","0"
"3365880","5","0"
"3365881","3","0"
"3365882","5","0"
"3365883","3","0"
"3365884","4","0"
"3365885","4","1"
"3365886","6","0"
"3365887","6","1"
"3365888","6","2"
"3365889","6","2"
"3365890","2","1"
"3365891","7","0"
"3365892","5","0"
"3365893","4","0"
"3365894","2","0"
"3365895","6","0"
"3365896","6","0"
"3365897","4","0"
"3365898","6","0"
"3365899","4","0"
"3365900","7","0"
"3365901","2","1"
"3365902","2","0"
"3365903","2","0"
"3365904","7","0"
"3365905","5","0"
"3365906","5","0"
"3365907","4","0"
"3365908","7","0"
"3365909","5","0"
"3365910","4","0"
"3365911","8","0"
"3365912","6","0"
"3365913","3","0"
"3365914","4","0"
"3365915","3","0"
"3365916","4","0"
"3365917","2","0"
"3365918","8","0"
"3365919","9","0"
"3365920","6","0"
"3365921","3","0"
"3365922","6","0"
"3365923","10","0"
"3365924","8","2"
"3365925","5","0"
"3365926","3","1"
"3365927","6","1"
"3365928","6","0"
"3365929","4","0"
"3365930","3","0"
"3365931","4","0"
"3365932","6","0"
"3365933","1","0"
"3365934","3","0"
"3365935","4","0"
"3365936","5","0"
"3365937","2","0"
"3365938","5","0"
"3365939","7","0"
"3365940","3","0"
"3365941","3","0"
"3365942","11","0"
"3365943","5","0"
"3365944","5","0"
"3365945","5","0"
"3365946","2","1"
"3365947","6","0"
"3365948","4","0"
"3365949","9","0"
"3365950","11","0"
"3365951","4","0"
"3365952","5","0"
"3365953","5","1"
"3365954","3","2"
"3365955","6","0"
"3365956","7","0"
"3365957","4","0"
"3365958","5","0"
"3365959","4","0"
"3365960","4","0"
"3365961","8","0"
"3365962","5","0"
"3365963","8","0"
"3365964","5","0"
"3365965","4","0"
"3365966","3","0"
"3365967","1","0"
"3365968","3","0"
"3365969","5","0"
"3365970","6","0"
"3365971","4","0"
"3365972","5","0"
"3365973","4","0"
"3365974","4","0"
"3365975","2","0"
"3365976","2","1"
"3365977","4","0"
"3365978","6","0"
"3365979","4","0"
"3365980","9","0"
"3365981","4","0"
"3365982","5","0"
"3365983","4","0"
"3365984","2","0"
"3365985","4","0"
"3365986","15","0"
"3365987","4","0"
"3365988","6","0"
"3365989","6","0"
"3365990","6","0"
"3365991","4","0"
"3365992","6","0"
"3365993","7","0"
"3365994","2","0"
"3365995","3","0"
"3365996","4","0"
"3365997","5","0"
"3365998","7","0"
"3365999","7","0"
"3366000","2","0"
"3366001","5","0"
"3366002","3","0"
"3366003","7","0"
"3366004","8","0"
"3366005","6","0"
"3366006","4","0"
"3366007","5","0"
"3366008","10","0"
"3366009","4","0"
"3366010","5","0"
"3366011","8","0"
"3366012","3","0"
"3366013","3","0"
"3366014","5","0"
"3366015","3","0"
"3366016","7","0"
"3366017","7","0"
"3366018","4","0"
"3366019","6","0"
"3366020","3","0"
"3366021","4","0"
"3366022","7","0"
"3366023","3","0"
"3366024","2","0"
"3366025","1","0"
"3366026","5","0"
"3366027","3","0"
"3366028","3","0"
"3366029","1","0"
"3366030","3","0"
"3366031","2","0"
"3366032","4","0"
"3366033","7","0"
"3366034","7","0"
"3366035","4","0"
NULL,NULL,"1"
"3366037","2","0"
"3366038","5","0"
"3366039","5","0"
"3366040","4","0"
"3366041","3","0"
"3366042","3","0"
"3366043","8","0"
"3366044","9","0"
"3366045","6","0"
"3366046","3","0"
"3366047","6","0"
"3366048","6","0"
"3366049","3","0"
"3366050","1","0"
"3366051","10","0"
"3366052","12","0"
"3366053","7","0"
"3366054","9","0"
"3366055","5","0"
"3366056","5","0"
"3366057","2","0"
"3366058","7","0"
"3366059","3","0"
"3366060","7","0"
"3366061","6","0"
"3366062","6","0"
"3366063","2","1"
"3366064","3","0"
"3366065","7","0"
"3366066","2","0"
"3366067","6","0"
"3366068","5","0"
"3366069","6","0"
"3366070","4","0"
"3366071","1","1"
"3366072","7","0"
"3366073","5","0"
"3366074","4","0"
"3366075","8","0"
"3366076","2","0"
"3366077","3","0"
"3366078","7","0"
"3366079","3","0"
"3366080","8","0"
"3366081","6","0"
"3366082","7","0"
"3366083","9","0"
"3366084","6","0"
"3366085","5","0"
"3366086","3","0"
"3366087","6","1"
"3366088","4","0"
"3366089","6","0"
"3366090","6","0"
"3366091","6","0"
"3366092","6","0"
"3366093","3","0"
"3366094","7","0"
"3366095","5","0"
"3366096","4","0"
"3366097","7","0"
"3366098","4","0"
"3366099","6","0"
"3366100","5","0"
"3366101","6","1"
"3366102","4","0"
"3366103","6","0"
"3366104","4","0"
"3366105","6","0"
"3366106","1","0"
"3366107","2","0"
"3366108","5","0"
"3366109","5","0"
"3366110","5","0"
"3366111","5","0"
"3366112","5","0"
"3366113","4","0"
"3366114","4","0"
"3366115","10","0"
"3366116","9","0"
"3366117","7","0"
"3366118","4","0"
"3366119","5","1"
"3366120","1","0"
"3366121","2","0"
"3366122","5","0"
"3366123","3","0"
"3366124","4","0"
"3366125","3","0"
"3366126","6","0"
"3366127","4","0"
"3366128","3","0"
"3366129","5","0"
"3366130","2","0"
"3366131","3","1"
"3366132","4","0"
"3366133","5","0"
"3366134","3","1"
"3366135","7","0"
"3366136","9","0"
"3366137","6","0"
"3366138","5","0"
"3366139","5","0"
"3366140","7","0"
"3366141","4","0"
"3366142","4","0"
"3366143","4","0"
"3366144","3","0"
"3366145","4","0"
"3366146","5","0"
"3366147","6","0"
"3366148","4","0"
"3366149","4","0"
"3366150","7","0"
"3366151","3","0"
"3366152","7","0"
"3366153","3","0"
"3366154","1","0"
"3366155","6","0"
"3366156","3","0"
"3366157","4","0"
"3366158","6","0"
"3366159","7","0"
"3366160","1","0"
"3366161","6","1"
"3366162","6","0"
"3366163","8","0"
"3366164","8","0"
"3366165","4","0"
"3366166","7","0"
"3366167","8","0"
"3366168","2","0"
"3366169","6","0"
"3366170","9","0"
"3366171","3","0"
"3366172","7","0"
"3366173","7","1"
"3366174","6","0"
"3366175","4","0"
"3366176","2","0"
"3366177","6","0"
"3366178","5","0"
"3366179","6","0"
"3366180","5","0"
"3366181","1","0"
"3366182","7","0"
"3366183","3","0"
"3366184","6","1"
"3366185","5","0"
"3366186","6","0"
"3366187","5","0"
"3366188","5","1"
"3366189","1","0"
"3366190","2","0"
"3366191","2","1"
"3366192","4","0"
"3366193","9","0"
"3366194","5","0"
"3366195","5","0"
"3366196","2","0"
"3366197","3","0"
"3366198","6","0"
"3366199","4","0"
"3366200","3","0"
"3366201","8","0"
"3366202","6","0"
"3366203","1","1"
"3366204","1","0"
"3366205","2","0"
"3366206","7","0"
"3366207","2","0"
"3366208","2","0"
"3366209","5","0"
"3366210","7","0"
"3366211","10","0"
"3366212","3","0"
"3366213","5","0"
"3366214","4","0"
"3366215","4","0"
"3366216","3","0"
"3366217","7","0"
"3366218","6","0"
"3366219","9","0"
"3366220","3","0"
"3366221","5","0"
"3366222","3","0"
"3366223","6","0"
"3366224","4","0"
"3366225","4","0"
"3366226","2","0"
"3366227","5","1"
"3366228","2","1"
"3366229","4","0"
"3366230","4","0"
"3366231","6","0"
"3366232","4","0"
"3366233","5","0"
"3366234","6","0"
"3366235","3","0"
"3366236","1","0"
"3366237","4","0"
"3366238","6","0"
"3366239","6","0"
"3366240","7","0"
"3366241","3","0"
"3366242","4","0"
"3366243","5","0"
"3366244","5","0"
"3366245","7","0"
"3366246","4","0"
"3366247","8","0"
"3366248","1","0"
"3366249","2","0"
"3366250","4","1"
"3366251","5","0"
"3366252","2","0"
"3366253","3","0"
"3366254","7","0"
"3366255","2","0"
"3366256","6","0"
"3366257","3","0"
"3366258","8","0"
"3366259","7","0"
"3366260","4","0"
"3366261","8","0"
"3366262","5","0"
"3366263","3","0"
"3366264","9","0"
"3366265","2","0"
"3366266","4","0"
"3366267","7","0"
"3366268","4","0"
"3366269","6","0"
"3366270","5","0"
"3366271","8","0"
"3366272","6","0"
"3366273","5","0"
"3366274","6","0"
"3366275","3","0"
"3366276","5","0"
"3366277","7","0"
"3366278","9","0"
"3366279","7","0"
"3366280","8","0"
"3366281","5","0"
"3366282","4","0"
"3366283","8","0"
"3366284","7","0"
"3366285","9","0"
"3366286","6","0"
"3366287","2","0"
"3366288","3","0"
"3366289","4","0"
"3366290","4","2"
"3366291","8","0"
"3366292","8","0"
"3366293","6","0"
"3366294","7","0"
"3366295","3","0"
"3366296","2","0"
"3366297","6","0"
"3366298","2","0"
"3366299","5","0"
"3366300","5","0"
"3366301","11","1"
"3366302","5","0"
"3366303","2","0"
"3366304","3","0"
"3366305","5","0"
"3366306","7","0"
"3366307","6","0"
"3366308","2","5"
"3366309","5","0"
"3366310","5","0"
"3366311","3","0"
"3366312","5","0"
"3366313","8","0"
"3366314","10","0"
"3366315","6","0"
"3366316","2","0"
"3366317","9","0"
"3366318","5","0"
"3366319","8","0"
"3366320","2","0"
"3366321","5","0"
"3366322","11","0"
"3366323","6","0"
"3366324","4","0"
"3366325","5","0"
"3366326","3","0"
"3366327","2","0"
"3366329","6","0"
"3366330","3","0"
"3366331","4","0"
"3366332","5","0"
"3366333","6","1"
"3366334","2","0"
"3366335","4","0"
"3366336","7","0"
"3366337","5","0"
"3366338","6","0"
"3366339","3","0"
"3366340","5","0"
"3366341","4","0"
"3366342","2","0"
"3366343","3","0"
"3366344","7","0"
"3366345","2","0"
"3366346","5","0"
"3366347","8","0"
"3366348","6","0"
"3366349","8","1"
"3366350","9","0"
"3366351","5","0"
"3366352","3","0"
"3366353","4","0"
"3366354","9","0"
"3366355","1","0"
"3366356","4","0"
"3366357","6","0"
"3366358","3","0"
"3366359","8","0"
"3366360","4","0"
"3366361","4","0"
"3366362","8","0"
"3366363","4","0"
"3366364","4","0"
"3366365","3","0"
"3366366","5","0"
"3366367","1","2"
"3366368","7","1"
"3366369","4","0"
"3366370","1","0"
"3366371","6","0"
"3366372","6","0"
"3366373","7","0"
"3366374","4","0"
"3366375","7","1"
"3366376","6","0"
"3366377","4","0"
"3366378","7","0"
"3366379","3","0"
"3366380","6","0"
"3366381","6","0"
"3366382","9","0"
"3366383","7","0"
"3366384","3","0"
"3366385","3","0"
"3366386","5","0"
"3366387","7","0"
"3366388","6","0"
"3366389","5","0"
"3366390","5","0"
"3366391","4","0"
"3366392","2","0"
"3366393","2","0"
"3366394","4","0"
"3366395","2","0"
"3366396","5","0"
"3366397","4","2"
"3366398","6","0"
"3366399","6","0"
"3366400","5","0"
"3366401","5","0"
"3366402","1","0"
"3366403","7","0"
"3366404","8","0"
"3366405","6","0"
"3366406","7","0"
"3366407","9","0"
"3366408","5","0"
"3366409","5","0"
"3366410","4","0"
"3366411","8","0"
"3366412","1","0"
"3366413","6","0"
"3366414","4","0"
"3366415","6","0"
"3366416","5","0"
"3366417","4","0"
"3366418","4","0"
"3366419","6","0"
"3366420","5","0"
"3366421","4","0"
"3366422","2","0"
"3366423","3","0"
"3366424","2","0"
"3366425","4","0"
"3366426","5","0"
"3366427","4","0"
"3366428","4","0"
"3366429","5","0"
"3366430","5","0"
"3366431","6","0"
"3366432","8","0"
"3366433","6","0"
"3366434","6","0"
"3366435","7","1"
"3366436","3","4"
"3366437","2","2"
"3366438","9","0"
"3366439","2","1"
"3366440","3","0"
"3366441","2","0"
"3366442","2","0"
"3366443","5","0"
"3366444","3","0"
"3366445","5","0"
"3366446","6","0"
"3366447","5","0"
"3366448","3","0"
"3366449","5","0"
"3366450","3","0"
"3366451","2","0"
"3366452","7","0"
"3366453","5","0"
"3366454","5","0"
"3366455","5","0"
"3366456","4","0"
"3366457","6","0"
"3366458","6","0"
"3366459","4","0"
"3366460","4","0"
"3366461","8","0"
"3366462","3","0"
"3366463","1","0"
"3366464","4","0"
"3366465","6","0"
"3366466","7","0"
"3366467","2","0"
"3366468","5","0"
"3366469","6","0"
"3366470","2","0"
"3366471","1","0"
"3366472","2","0"
"3366473","5","0"
"3366474","4","0"
"3366475","10","0"
"3366476","3","0"
"3366477","5","0"
"3366478","5","0"
"3366479","1","1"
"3366480","3","0"
"3366481","5","1"
"3366482","8","0"
"3366483","6","0"
"3366484","2","0"
"3366485","3","0"
"3366486","5","0"
"3366487","9","0"
"3366488","5","0"
"3366489","2","0"
"3366490","7","0"
"3366491","4","0"
"3366492","2","0"
"3366493","2","0"
"3366494","3","0"
"3366495","2","0"
"3366496","7","0"
"3366497","5","0"
"3366498","5","0"
"3366499","1","0"
"3366500","8","0"
"3366501","7","0"
"3366502","1","0"
"3366503","6","0"
"3366504","6","0"
"3366505","4","0"
"3366506","6","0"
"3366507","6","0"
"3366508","5","0"
"3366509","7","0"
"3366510","7","0"
"3366511","3","0"
"3366512","7","0"
"3366513","9","0"
"3366514","9","1"
"3366515","6","0"
"3366516","2","0"
"3366517","3","0"
"3366518","7","0"
"3366519","6","0"
"3366520","5","0"
"3366521","5","0"
"3366522","8","0"
"3366523","8","0"
"3366524","8","0"
"3366525","6","0"
"3366526","4","0"
"3366527","5","0"
"3366528","3","1"
"3366529","4","0"
"3366530","10","0"
"3366531","6","0"
"3366532","5","0"
"3366533","7","0"
"3366534","4","0"
"3366535","8","0"
"3366536","7","0"
"3366537","6","0"
"3366538","1","0"
"3366539","5","1"
"3366540","2","0"
"3366541","6","0"
"3366542","4","0"
"3366543","3","0"
"3366544","2","0"
"3366545","7","0"
"3366546","5","0"
"3366547","7","0"
"3366548","3","0"
"3366549","8","0"
"3366550","4","0"
"3366551","5","0"
"3366552","3","0"
"3366553","1","0"
"3366554","7","0"
"3366555","3","0"
"3366556","3","0"
"3366557","7","0"
"3366558","7","0"
"3366559","7","0"
"3366560","6","0"
"3366561","6","0"
"3366562","5","0"
"3366563","5","0"
"3366564","3","0"
"3366565","3","0"
"3366566","5","0"
"3366567","6","0"
"3366568","4","0"
"3366569","8","0"
"3366570","5","0"
"3366571","9","0"
"3366572","2","0"
"3366573","3","0"
"3366574","4","0"
"3366575","5","0"
"3366576","2","0"
"3366577","3","0"
"3366578","5","0"
"3366579","3","0"
"3366580","6","0"
"3366581","6","0"
"3366582","2","0"
"3366583","4","0"
"3366584","8","0"
"3366585","4","0"
"3366586","3","0"
"3366587","6","0"
"3366588","4","0"
"3366589","3","0"
"3366590","4","0"
"3366591","6","0"
"3366592","4","0"
"3366593","6","0"
"3366594","3","0"
"3366595","3","0"
"3366596","7","0"
"3366597","7","1"
"3366598","3","0"
"3366599","3","0"
"3366600","5","0"
"3366601","3","0"
"3366602","5","0"
"3366603","3","0"
"3366604","6","0"
"3366605","7","0"
"3366606","6","0"
"3366607","2","0"
"3366608","3","0"
"3366609","5","0"
"3366610","5","0"
"3366611","6","0"
"3366612","6","0"
"3366613","6","0"
"3366614","1","0"
"3366615","3","0"
"3366616","4","0"
"3366617","5","0"
"3366618","9","0"
"3366619","5","0"
"3366620","2","0"
"3366621","3","0"
"3366622","6","0"
"3366623","6","0"
"3366624","6","0"
"3366625","7","0"
"3366626","8","0"
"3366627","7","0"
"3366628","1","1"
"3366629","5","0"
"3366630","3","0"
"3366631","2","0"
"3366632","6","0"
"3366633","5","0"
"3366634","5","0"
"3366635","5","0"
"3366636","4","0"
"3366637","4","0"
"3366638","5","0"
"3366639","3","0"
"3366640","5","0"
"3366641","1","0"
"3366642","3","0"
"3366643","6","0"
"3366644","5","0"
"3366645","6","0"
"3366646","3","0"
"3366647","3","0"
"3366648","2","0"
"3366649","5","0"
"3366650","7","0"
"3366651","6","0"
"3366652","6","0"
"3366653","6","0"
"3366654","1","0"
"3366655","5","0"
"3366656","6","0"
"3366657","3","0"
"3366658","3","4"
"3366659","2","0"
"3366660","3","0"
"3366661","4","0"
"3366662","5","0"
"3366663","3","0"
"3366664","5","0"
"3366665","5","0"
"3366666","7","0"
"3366667","3","0"
"3366668","6","1"
"3366669","9","0"
"3366670","8","0"
"3366671","3","0"
"3366673","5","0"
"3366674","5","0"
"3366675","7","0"
"3366676","4","0"
"3366677","1","0"
"3366678","5","0"
"3366679","7","0"
"3366680","5","0"
"3366681","7","0"
"3366682","5","0"
"3366683","2","0"
"3366684","7","0"
"3366685","5","0"
"3366686","6","0"
"3366687","4","0"
"3366688","6","0"
"3366689","6","0"
"3366690","5","0"
"3366691","3","0"
"3366692","4","0"
"3366693","4","0"
"3366694","4","0"
"3366695","11","0"
"3366696","5","0"
"3366697","5","0"
"3366699","5","0"
"3366700","7","0"
"3366701","7","0"
"3366702","4","0"
"3366703","9","0"
"3366704","4","0"
"3366705","2","0"
"3366706","5","0"
"3366707","4","0"
"3366708","2","0"
"3366709","2","0"
"3366710","6","0"
"3366711","9","0"
"3366712","4","0"
"3366713","4","0"
"3366714","7","0"
"3366715","5","1"
"3366716","3","0"
"3366717","4","0"
"3366718","4","0"
"3366719","6","0"
"3366720","7","0"
"3366721","6","0"
"3366722","10","0"
"3366723","5","0"
"3366724","7","0"
"3366725","3","0"
"3366726","7","0"
"3366727","3","0"
"3366728","6","0"
"3366729","1","0"
"3366730","7","0"
"3366731","6","0"
"3366732","5","0"
"3366733","5","0"
"3366734","4","0"
"3366735","4","0"
"3366736","4","0"
"3366737","5","0"
"3366738","6","0"
"3366739","8","0"
"3366740","4","0"
"3366741","2","4"
"3366742","3","4"
"3366744","3","1"
"3366745","4","0"
"3366746","2","0"
"3366747","3","0"
"3366748","4","0"
"3366749","8","0"
"3366750","5","0"
"3366751","7","0"
"3366752","5","0"
"3366753","6","0"
"3366754","6","0"
"3366755","5","0"
"3366756","6","0"
"3366757","3","0"
"3366758","2","0"
"3366759","8","0"
"3366760","4","0"
"3366761","6","0"
"3366762","6","0"
"3366763","5","0"
"3366764","8","0"
"3366765","8","0"
"3366766","4","0"
"3366767","3","0"
"3366768","3","0"
"3366769","5","0"
"3366770","3","0"
"3366771","6","0"
"3366772","5","0"
"3366773","6","0"
